state_id,episode,seed,step,teacher_macro,candidate_macro,delta_reward,delta_cost_ratio,delta_success,beneficial,regret
ep65_step6_seed65,65,,6,research_context,repair,-20.668782763245247,0.054545454545454564,0.0,0,1
ep65_step6_seed65,65,,6,research_context,direct_solve,-20.83309122889898,0.042424242424242364,0.0,0,1
ep65_step6_seed65,65,,6,research_context,decompose_shallow,-59.539867461907704,0.1484848484848485,0.0,0,1
ep65_step9_seed65,65,,9,direct_solve,repair,9.627703511779373,-0.051515151515151514,0.0,1,0
ep65_step9_seed65,65,,9,direct_solve,decompose_shallow,3.9999296787874528,0.0,0.0,1,0
ep65_step10_seed65,65,,10,direct_solve,repair,3.627413152076599,-0.051515151515151514,0.0,1,0
ep65_step10_seed65,65,,10,direct_solve,decompose_shallow,-0.6904694487968754,-0.042424242424242364,0.0,0,1
ep65_step11_seed65,65,,11,decompose_shallow,repair,1.3175051414235668,-0.00909090909090915,0.0,1,0
ep65_step12_seed65,65,,12,direct_solve,decompose_shallow,-24.43357628827438,0.0636363636363636,0.0,0,1
ep65_step12_seed65,65,,12,direct_solve,repair,-20.470968060745847,0.033333333333333326,0.0,0,1
ep65_step13_seed65,65,,13,direct_solve,decompose_shallow,-7.321641756010791,0.042424242424242364,0.0,0,1
ep65_step14_seed65,65,,14,direct_solve,repair,4.660014786186018,0.012121212121212088,0.0,1,0
ep65_step14_seed65,65,,14,direct_solve,decompose_shallow,0.33220403624321193,0.021212121212121238,0.0,1,0
ep65_step15_seed65,65,,15,decompose_shallow,repair,1.3282576656821377,-0.00909090909090915,0.0,1,0
ep65_step16_seed65,65,,16,direct_solve,decompose_shallow,10.67578171632968,0.042424242424242364,0.0,1,0
ep65_step16_seed65,65,,16,direct_solve,repair,3.171370575255601,0.012121212121212088,0.0,1,0
ep65_step17_seed65,65,,17,decompose_shallow,direct_solve,-10.344665647554926,-0.021212121212121238,0.0,0,1
ep65_step18_seed65,65,,18,direct_solve,repair,-2.8291431785438093,0.012121212121212088,0.0,0,1
ep65_step18_seed65,65,,18,direct_solve,decompose_shallow,0.3073891638276436,0.021212121212121127,0.0,1,0
ep65_step20_seed65,65,,20,decompose_shallow,repair,-3.131634715082889,-0.00909090909090915,0.0,0,1
ep66_step0_seed66,66,,0,research_context,direct_solve,-29.008909179082266,0.021212121212121238,0.0,0,1
ep66_step0_seed66,66,,0,research_context,verify,6.706846628518782,0.03560606060606064,0.0,1,0
ep66_step0_seed66,66,,0,research_context,decompose_shallow,-38.08025542649217,0.08863636363636374,0.0,0,1
ep66_step1_seed66,66,,1,direct_solve,research_context,-47.49048357606074,0.0636363636363636,0.0,0,1
ep66_step1_seed66,66,,1,direct_solve,decompose_shallow,-52.89631015200311,0.1272727272727272,0.0,0,1
ep66_step2_seed66,66,,2,direct_solve,research_context,-54.807589372572,0.10606060606060608,0.0,0,1
ep66_step2_seed66,66,,2,direct_solve,decompose_shallow,-52.914506957281844,0.1272727272727272,0.0,0,1
ep66_step3_seed66,66,,3,direct_solve,decompose_shallow,-52.93849218194764,0.1272727272727272,0.0,0,1
ep66_step3_seed66,66,,3,direct_solve,research_context,-35.51837822642071,0.0636363636363636,0.0,0,1
ep66_step3_seed66,66,,3,direct_solve,repair,1.4731683044648776,0.033333333333333326,0.0,1,0
ep66_step4_seed66,66,,4,direct_solve,repair,2.823976930738908,-0.009090909090909038,0.0,1,0
ep66_step4_seed66,66,,4,direct_solve,research_context,-41.488243057889974,0.06363636363636371,0.0,0,1
ep66_step4_seed66,66,,4,direct_solve,decompose_shallow,-43.60669686717023,0.08484848484848484,0.0,0,1
ep66_step5_seed66,66,,5,research_context,decompose_shallow,-47.32813826508104,0.19090909090909097,0.0,0,1
ep66_step5_seed66,66,,5,research_context,repair,-22.038329176248254,0.03333333333333344,0.0,0,1
ep66_step5_seed66,66,,5,research_context,direct_solve,-25.85790943638483,0.042424242424242475,0.0,0,1
ep66_step9_seed66,66,,9,direct_solve,decompose_shallow,15.658533198891917,0.042424242424242364,0.0,1,0
ep66_step9_seed66,66,,9,direct_solve,repair,16.97654716622789,0.033333333333333326,0.0,1,0
ep66_step10_seed66,66,,10,decompose_shallow,repair,-1.6628543199912542,-0.00909090909090915,0.0,0,1
ep66_step11_seed66,66,,11,direct_solve,decompose_shallow,-17.488706516122363,0.0636363636363636,0.0,0,1
ep66_step11_seed66,66,,11,direct_solve,repair,22.139392245171123,-0.051515151515151514,0.0,1,0
ep66_step12_seed66,66,,12,direct_solve,decompose_shallow,-1.3313574051212242,0.042424242424242364,0.0,0,1
ep66_step13_seed66,66,,13,direct_solve,repair,16.328941266856532,-0.009090909090909038,0.0,1,0
ep66_step13_seed66,66,,13,direct_solve,decompose_shallow,4.676569789293019,-0.021212121212121238,0.0,1,0
ep66_step14_seed66,66,,14,decompose_shallow,repair,-0.2993401121107979,-0.051515151515151514,0.0,0,1
ep66_step15_seed66,66,,15,direct_solve,repair,-7.142631421011963,-0.009090909090909038,0.0,0,1
ep66_step15_seed66,66,,15,direct_solve,decompose_shallow,-15.479105047870291,0.06363636363636371,0.0,0,1
ep66_step16_seed66,66,,16,decompose_shallow,direct_solve,-8.980504388235843,-0.0636363636363636,0.0,0,1
ep66_step17_seed66,66,,17,direct_solve,decompose_shallow,0.6113700258308441,0.042424242424242475,0.0,1,0
ep66_step17_seed66,66,,17,direct_solve,repair,-2.8333614469048953,0.012121212121212088,0.0,0,1
ep66_step18_seed66,66,,18,direct_solve,decompose_shallow,10.3340939583206,0.021212121212121238,0.0,1,0
ep66_step19_seed66,66,,19,direct_solve,decompose_shallow,6.320237808629635,0.021212121212121238,0.0,1,0
ep66_step19_seed66,66,,19,direct_solve,repair,4.67195718740048,0.0121212121212122,0.0,1,0
ep66_step20_seed66,66,,20,decompose_shallow,repair,-1.6522014876849127,-0.009090909090909038,0.0,0,1
ep66_step21_seed66,66,,21,decompose_shallow,repair,-3.1403301469649207,-0.009090909090909038,0.0,0,1
ep67_step0_seed67,67,,0,research_context,direct_solve,-13.080600060566653,-0.025000000000000022,0.0,0,1
ep67_step0_seed67,67,,0,research_context,decompose_shallow,3.0437749945677055,0.0037878787878787845,0.0,1,0
ep67_step0_seed67,67,,0,research_context,verify,8.006162628007324,-0.006818181818181834,0.0,1,0
ep67_step1_seed67,67,,1,direct_solve,decompose_shallow,-29.33836909445435,0.06363636363636371,0.0,0,1
ep67_step1_seed67,67,,1,direct_solve,research_context,-53.77393952624354,0.042424242424242475,0.0,0,1
ep67_step2_seed67,67,,2,direct_solve,research_context,-13.274526726811814,0.017424242424242342,0.0,0,1
ep67_step2_seed67,67,,2,direct_solve,decompose_shallow,-17.388307444119377,0.0636363636363636,0.0,0,1
ep67_step3_seed67,67,,3,direct_solve,decompose_shallow,-14.723742273674802,0.042424242424242364,0.0,0,1
ep67_step3_seed67,67,,3,direct_solve,research_context,-44.43454901210448,0.10227272727272729,0.0,0,1
ep67_step3_seed67,67,,3,direct_solve,repair,-0.15978996096573184,0.054545454545454564,0.0,1,0
ep67_step4_seed67,67,,4,direct_solve,repair,-1.8654599689168165,0.012121212121212088,0.0,0,1
ep67_step4_seed67,67,,4,direct_solve,research_context,-33.18876886155346,0.021212121212121238,0.0,0,1
ep67_step4_seed67,67,,4,direct_solve,decompose_shallow,-20.737367362163532,0.10606060606060608,0.0,0,1
ep67_step5_seed67,67,,5,direct_solve,decompose_shallow,-46.93243393447449,0.06363636363636371,0.0,0,1
ep67_step5_seed67,67,,5,direct_solve,research_context,-11.992721709631567,0.0,0.0,0,1
ep67_step5_seed67,67,,5,direct_solve,repair,-0.1848715281562363,-0.009090909090909038,0.0,0,1
ep67_step6_seed67,67,,6,direct_solve,decompose_shallow,-76.47464800102847,0.23333333333333328,0.0,0,1
ep67_step6_seed67,67,,6,direct_solve,repair,10.128007215626937,0.012121212121212088,0.0,1,0
ep67_step6_seed67,67,,6,direct_solve,research_context,-4.342393682579882,-0.021212121212121238,0.0,0,1
ep67_step7_seed67,67,,7,research_context,repair,-1.3558746859323918,0.07575757575757569,0.0,0,1
ep67_step7_seed67,67,,7,research_context,direct_solve,-7.546428310079591,0.0,0.0,0,1
ep67_step7_seed67,67,,7,research_context,decompose_shallow,-52.26023867229739,0.16969696969696968,0.0,0,1
ep67_step9_seed67,67,,9,direct_solve,decompose_shallow,-0.8100505758046239,0.042424242424242364,0.0,0,1
ep67_step9_seed67,67,,9,direct_solve,repair,14.16171487540332,0.012121212121212088,0.0,1,0
ep67_step10_seed67,67,,10,direct_solve,repair,12.683064670632085,0.012121212121212088,0.0,1,0
ep67_step10_seed67,67,,10,direct_solve,decompose_shallow,4.030280054159462,0.0,0.0,1,0
ep67_step11_seed67,67,,11,direct_solve,repair,18.307998958408348,-0.009090909090909038,0.0,1,0
ep67_step11_seed67,67,,11,direct_solve,decompose_shallow,6.6442273751805985,-0.021212121212121238,0.0,1,0
ep67_step12_seed67,67,,12,decompose_shallow,repair,-1.6425972882959456,-0.00909090909090915,0.0,0,1
ep67_step13_seed67,67,,13,direct_solve,repair,2.87480211583658,-0.00909090909090915,0.0,1,0
ep67_step13_seed67,67,,13,direct_solve,decompose_shallow,-7.130063321582142,0.021212121212121127,0.0,0,1
ep67_step14_seed67,67,,14,direct_solve,decompose_shallow,-7.280868437814199,0.042424242424242364,0.0,0,1
ep67_step15_seed67,67,,15,direct_solve,repair,8.95565988387392,0.033333333333333326,0.0,1,0
ep67_step15_seed67,67,,15,direct_solve,decompose_shallow,10.326278772991621,0.021212121212121238,0.0,1,0
ep67_step16_seed67,67,,16,decompose_shallow,repair,-3.361838308009766,0.012121212121212088,0.0,0,1
ep67_step17_seed67,67,,17,direct_solve,repair,11.503853188261314,0.033333333333333326,0.0,1,0
ep67_step17_seed67,67,,17,direct_solve,decompose_shallow,-8.8408137192934,0.042424242424242364,0.0,0,1
ep67_step18_seed67,67,,18,decompose_shallow,direct_solve,-4.3530908104178785,-0.021212121212121127,0.0,0,1
ep67_step19_seed67,67,,19,direct_solve,decompose_shallow,6.336501445798355,0.021212121212121127,0.0,1,0
ep67_step19_seed67,67,,19,direct_solve,repair,7.502125522313509,0.033333333333333326,0.0,1,0
ep67_step20_seed67,67,,20,decompose_shallow,direct_solve,-10.322841753390698,-0.021212121212121127,0.0,0,1
ep67_step21_seed67,67,,21,direct_solve,repair,-2.830244919970074,0.0121212121212122,0.0,0,1
ep67_step21_seed67,67,,21,direct_solve,decompose_shallow,0.3010765737476291,0.021212121212121238,0.0,1,0
ep68_step0_seed68,68,,0,research_context,direct_solve,-0.8570874811609315,0.0,0.0,0,1
ep68_step0_seed68,68,,0,research_context,decompose_shallow,57.82738288880188,-0.07727272727272738,0.0,1,0
ep68_step0_seed68,68,,0,research_context,verify,36.3832475887079,0.014393939393939292,0.0,1,0
ep68_step1_seed68,68,,1,direct_solve,research_context,-10.31043501750871,-0.021212121212121127,0.0,0,1
ep68_step1_seed68,68,,1,direct_solve,decompose_shallow,-10.136650720340427,-0.017424242424242342,0.0,0,1
ep68_step2_seed68,68,,2,direct_solve,research_context,13.270057473728713,-0.08106060606060606,0.0,1,0
ep68_step2_seed68,68,,2,direct_solve,decompose_shallow,0.19567260767260564,0.0037878787878787845,0.0,1,0
ep68_step3_seed68,68,,3,direct_solve,research_context,41.2768589017259,-0.08106060606060617,0.0,1,0
ep68_step3_seed68,68,,3,direct_solve,repair,8.831444651331466,-0.00909090909090915,0.0,1,0
ep68_step3_seed68,68,,3,direct_solve,decompose_shallow,10.52943811513687,0.02499999999999991,0.0,1,0
ep68_step4_seed68,68,,4,direct_solve,decompose_shallow,58.654238219269814,-0.05984848484848493,0.0,1,0
ep68_step4_seed68,68,,4,direct_solve,research_context,0.006941986057242389,0.0,0.0,0,0
ep68_step4_seed68,68,,4,direct_solve,repair,8.828303076580909,-0.00909090909090915,0.0,1,0
ep68_step5_seed68,68,,5,research_context,decompose_shallow,-42.21255805722761,0.06742424242424244,0.0,0,1
ep68_step5_seed68,68,,5,research_context,direct_solve,10.390141744054418,-0.03863636363636358,0.0,1,0
ep68_step5_seed68,68,,5,research_context,repair,20.875379991374928,-0.06893939393939386,0.0,1,0
ep68_step6_seed68,68,,6,research_context,repair,31.252155782121974,-0.07272727272727264,0.0,1,0
ep68_step6_seed68,68,,6,research_context,direct_solve,28.96422001397154,0.0,0.0,1,0
ep68_step6_seed68,68,,6,research_context,decompose_shallow,-23.29844523900401,0.042424242424242475,0.0,0,1
ep68_step9_seed68,68,,9,direct_solve,repair,18.661828065532205,0.012121212121212088,0.0,1,0
ep68_step9_seed68,68,,9,direct_solve,decompose_shallow,-24.467295152299215,0.0636363636363636,0.0,0,1
ep68_step10_seed68,68,,10,direct_solve,decompose_shallow,-11.310491180126675,0.042424242424242475,0.0,0,1
ep68_step10_seed68,68,,10,direct_solve,repair,6.305923357191361,-0.009090909090909038,0.0,1,0
ep68_step11_seed68,68,,11,direct_solve,decompose_shallow,-1.6556505836868922,0.021212121212121238,0.0,0,1
ep68_step11_seed68,68,,11,direct_solve,repair,8.66130233813503,0.0121212121212122,0.0,1,0
ep68_step12_seed68,68,,12,decompose_shallow,repair,7.318362995143289,-0.00909090909090915,0.0,1,0
ep68_step13_seed68,68,,13,direct_solve,repair,3.1728377098813496,0.012121212121212088,0.0,1,0
ep68_step13_seed68,68,,13,direct_solve,decompose_shallow,6.378847238944616,0.021212121212121127,0.0,1,0
ep68_step14_seed68,68,,14,direct_solve,decompose_shallow,10.355618543940821,0.021212121212121127,0.0,1,0
ep68_step15_seed68,68,,15,direct_solve,decompose_shallow,6.332667592170409,0.021212121212121127,0.0,1,0
ep68_step15_seed68,68,,15,direct_solve,repair,4.660084111985654,0.012121212121212088,0.0,1,0
ep68_step16_seed68,68,,16,decompose_shallow,repair,-1.6721235699975523,-0.00909090909090915,0.0,0,1
ep68_step17_seed68,68,,17,decompose_shallow,repair,-3.1506999912304394,-0.00909090909090915,0.0,0,1
ep69_step0_seed69,69,,0,research_context,decompose_shallow,7.885901168206942,0.025000000000000022,0.0,1,0
ep69_step0_seed69,69,,0,research_context,direct_solve,32.687474934237535,-0.042424242424242475,0.0,1,0
ep69_step0_seed69,69,,0,research_context,verify,31.91360254384867,0.014393939393939403,0.0,1,0
ep69_step1_seed69,69,,1,direct_solve,decompose_shallow,23.68775360270994,-0.05984848484848493,0.0,1,0
ep69_step1_seed69,69,,1,direct_solve,research_context,23.474293127458907,-0.06363636363636371,0.0,1,0
ep69_step2_seed69,69,,2,direct_solve,decompose_shallow,23.699624397069066,-0.05984848484848493,0.0,1,0
ep69_step2_seed69,69,,2,direct_solve,research_context,20.806704961529533,-0.042424242424242475,0.0,1,0
ep69_step3_seed69,69,,3,direct_solve,repair,7.328737523958026,-0.00909090909090915,0.0,1,0
ep69_step3_seed69,69,,3,direct_solve,decompose_shallow,23.69271285701918,-0.05984848484848493,0.0,1,0
ep69_step3_seed69,69,,3,direct_solve,research_context,12.767100612134158,-0.08106060606060606,0.0,1,0
ep69_step4_seed69,69,,4,direct_solve,research_context,-5.085460575184186,-0.10227272727272729,0.0,0,1
ep69_step4_seed69,69,,4,direct_solve,repair,7.326739257939408,-0.00909090909090915,0.0,1,0
ep69_step4_seed69,69,,4,direct_solve,decompose_shallow,7.339593149687829,-0.017424242424242453,0.0,1,0
ep69_step5_seed69,69,,5,direct_solve,research_context,6.934544655843098,-0.03863636363636369,0.0,1,0
ep69_step5_seed69,69,,5,direct_solve,decompose_shallow,17.675573368639647,0.0037878787878787845,0.0,1,0
ep69_step5_seed69,69,,5,direct_solve,repair,7.326085692476596,-0.00909090909090915,0.0,1,0
ep69_step6_seed69,69,,6,direct_solve,research_context,14.56346477022555,-0.05984848484848493,0.0,1,0
ep69_step6_seed69,69,,6,direct_solve,decompose_shallow,-11.751925626285797,0.06742424242424239,0.0,0,1
ep69_step6_seed69,69,,6,direct_solve,repair,-3.0279216014426424,-0.030303030303030387,0.0,0,1
ep69_step7_seed69,69,,7,research_context,direct_solve,29.221465962472593,-0.08106060606060617,0.0,1,0
ep69_step7_seed69,69,,7,research_context,decompose_shallow,-36.20098157957952,0.04621212121212115,0.0,0,1
ep69_step7_seed69,69,,7,research_context,repair,19.04194547643067,-0.0901515151515152,0.0,1,0
ep69_step8_seed69,69,,8,research_context,direct_solve,7.968604384123509,0.0,0.0,1,0
ep69_step8_seed69,69,,8,research_context,repair,23.642680505732642,0.012121212121212088,0.0,1,0
ep69_step8_seed69,69,,8,research_context,decompose_shallow,-33.96542789786879,0.0636363636363636,0.0,0,1
ep69_step9_seed69,69,,9,direct_solve,repair,13.320856273635684,-0.00909090909090915,0.0,1,0
ep69_step9_seed69,69,,9,direct_solve,decompose_shallow,-44.31550042257135,0.042424242424242364,0.0,0,1
ep69_step10_seed69,69,,10,direct_solve,decompose_shallow,-15.61911760053583,0.08484848484848484,0.0,0,1
ep69_step10_seed69,69,,10,direct_solve,repair,24.5142430551565,0.033333333333333326,0.0,1,0
ep69_step11_seed69,69,,11,direct_solve,decompose_shallow,-12.315447610754333,0.042424242424242364,0.0,0,1
ep69_step11_seed69,69,,11,direct_solve,repair,2.3084539357114693,-0.00909090909090915,0.0,1,0
ep69_step12_seed69,69,,12,direct_solve,decompose_shallow,-2.159103215778586,0.021212121212121238,0.0,0,1
ep69_step12_seed69,69,,12,direct_solve,repair,6.660924529602667,0.012121212121212088,0.0,1,0
ep69_step13_seed69,69,,13,decompose_shallow,repair,5.820557127078089,-0.00909090909090915,0.0,1,0
ep69_step14_seed69,69,,14,direct_solve,decompose_shallow,6.375298282393999,0.021212121212121238,0.0,1,0
ep69_step14_seed69,69,,14,direct_solve,repair,3.1720384019115784,0.012121212121212088,0.0,1,0
ep69_step15_seed69,69,,15,decompose_shallow,direct_solve,-10.352739712066125,-0.021212121212121238,0.0,0,1
ep69_step16_seed69,69,,16,direct_solve,decompose_shallow,0.3175866756411949,0.021212121212121127,0.0,1,0
ep69_step16_seed69,69,,16,direct_solve,repair,-2.828377444479841,0.012121212121212088,0.0,0,1
ep69_step18_seed69,69,,18,decompose_shallow,repair,-3.1317707218732664,-0.00909090909090915,0.0,0,1
ep70_step0_seed70,70,,0,research_context,verify,33.36208751827332,-0.028030303030303072,0.0,1,0
ep70_step0_seed70,70,,0,research_context,decompose_shallow,37.77011263863126,-0.013636363636363669,0.0,1,0
ep70_step0_seed70,70,,0,research_context,direct_solve,27.2987933714381,-0.12348484848484853,0.0,1,0
ep70_step1_seed70,70,,1,direct_solve,research_context,-17.909307718527472,0.0636363636363636,0.0,0,1
ep70_step1_seed70,70,,1,direct_solve,decompose_shallow,-18.87455302234926,0.0636363636363636,0.0,0,1
ep70_step2_seed70,70,,2,direct_solve,research_context,8.721183832240854,-0.021212121212121238,0.0,1,0
ep70_step2_seed70,70,,2,direct_solve,decompose_shallow,1.7746512164782047,0.042424242424242364,0.0,1,0
ep70_step3_seed70,70,,3,direct_solve,repair,23.687842388933404,0.012121212121212088,0.0,1,0
ep70_step3_seed70,70,,3,direct_solve,research_context,4.3369023712830455,-0.042424242424242475,0.0,1,0
ep70_step3_seed70,70,,3,direct_solve,decompose_shallow,1.748845721051893,0.042424242424242364,0.0,1,0
ep70_step4_seed70,70,,4,research_context,repair,20.676047185615815,0.012121212121212088,0.0,1,0
ep70_step4_seed70,70,,4,research_context,decompose_shallow,-14.559207439561703,0.08484848484848484,0.0,0,1
ep70_step4_seed70,70,,4,research_context,direct_solve,-4.317583926249995,0.042424242424242475,0.0,0,1
ep70_step8_seed70,70,,8,direct_solve,decompose_shallow,18.353606582965043,0.021212121212121127,0.0,1,0
ep70_step8_seed70,70,,8,direct_solve,repair,26.985903340810438,-0.030303030303030387,0.0,1,0
ep70_step9_seed70,70,,9,direct_solve,decompose_shallow,-10.48037410801301,0.0636363636363636,0.0,0,1
ep70_step9_seed70,70,,9,direct_solve,repair,-1.662608967810968,0.054545454545454564,0.0,0,1
ep70_step10_seed70,70,,10,decompose_shallow,repair,-4.505361405284333,0.033333333333333326,0.0,0,1
ep70_step11_seed70,70,,11,direct_solve,decompose_shallow,-24.969535346869577,0.0636363636363636,0.0,0,1
ep70_step11_seed70,70,,11,direct_solve,repair,-6.756036014658605,0.0757575757575758,0.0,0,1
ep70_step12_seed70,70,,12,direct_solve,decompose_shallow,-10.32414735252739,0.042424242424242475,0.0,0,1
ep70_step13_seed70,70,,13,direct_solve,repair,15.003689008927232,0.033333333333333326,0.0,1,0
ep70_step13_seed70,70,,13,direct_solve,decompose_shallow,-1.1686933145040541,0.021212121212121238,0.0,0,1
ep70_step14_seed70,70,,14,decompose_shallow,repair,2.8295173003402425,-0.009090909090909038,0.0,1,0
ep70_step15_seed70,70,,15,direct_solve,decompose_shallow,-3.9769113791594037,0.0,0.0,0,1
ep70_step15_seed70,70,,15,direct_solve,repair,-2.516988698547827,0.033333333333333326,0.0,0,1
ep70_step16_seed70,70,,16,decompose_shallow,direct_solve,-10.343333889245102,-0.021212121212121238,0.0,0,1
ep70_step17_seed70,70,,17,direct_solve,decompose_shallow,0.30701541072728133,0.021212121212121238,0.0,1,0
ep70_step17_seed70,70,,17,direct_solve,repair,-2.829117556862613,0.012121212121212088,0.0,0,1
ep70_step19_seed70,70,,19,decompose_shallow,repair,-3.1314110104210613,-0.00909090909090915,0.0,0,1
ep71_step0_seed71,71,,0,research_context,verify,-2.364342911026675,-0.02803030303030296,0.0,0,1
ep71_step0_seed71,71,,0,research_context,direct_solve,-38.05251049972946,0.03863636363636369,0.0,0,1
ep71_step0_seed71,71,,0,research_context,decompose_shallow,9.23435905958204,0.04621212121212126,0.0,1,0
ep71_step1_seed71,71,,1,direct_solve,research_context,-90.3510105935909,0.10227272727272729,0.0,0,1
ep71_step1_seed71,71,,1,direct_solve,decompose_shallow,-36.69367293877752,0.042424242424242475,0.0,0,1
ep71_step2_seed71,71,,2,direct_solve,research_context,-80.03961466683594,0.12348484848484853,0.0,0,1
ep71_step2_seed71,71,,2,direct_solve,decompose_shallow,-26.37446960422045,0.06363636363636371,0.0,0,1
ep71_step3_seed71,71,,3,direct_solve,research_context,-12.177412777346625,-0.042424242424242364,0.0,0,1
ep71_step3_seed71,71,,3,direct_solve,repair,-1.4884466329503923,0.033333333333333326,0.0,0,1
ep71_step3_seed71,71,,3,direct_solve,decompose_shallow,-26.381673380097887,0.06363636363636371,0.0,0,1
ep71_step4_seed71,71,,4,direct_solve,repair,-1.3321670313396652,0.0121212121212122,0.0,0,1
ep71_step4_seed71,71,,4,direct_solve,decompose_shallow,-45.42434443287482,0.06363636363636371,0.0,0,1
ep71_step4_seed71,71,,4,direct_solve,research_context,-45.61629268006702,0.05984848484848493,0.0,0,1
ep71_step5_seed71,71,,5,direct_solve,decompose_shallow,12.085293829690897,0.0,0.0,1,0
ep71_step5_seed71,71,,5,direct_solve,repair,10.15363208906517,-0.051515151515151514,0.0,1,0
ep71_step5_seed71,71,,5,direct_solve,research_context,-72.70787149569438,0.08106060606060606,0.0,0,1
ep71_step6_seed71,71,,6,direct_solve,repair,-7.5166445512248,-0.030303030303030276,0.0,0,1
ep71_step6_seed71,71,,6,direct_solve,research_context,1.5374644036933205,-0.0636363636363636,0.0,1,0
ep71_step6_seed71,71,,6,direct_solve,decompose_shallow,-30.537894510421367,0.08484848484848484,0.0,0,1
ep71_step7_seed71,71,,7,research_context,decompose_shallow,1.0979678933004635,0.06363636363636371,0.0,1,0
ep71_step7_seed71,71,,7,research_context,repair,22.029934795073828,-0.030303030303030276,0.0,1,0
ep71_step7_seed71,71,,7,research_context,direct_solve,24.190028890416983,-0.021212121212121127,0.0,1,0
ep71_step9_seed71,71,,9,direct_solve,repair,15.686980265276517,0.0757575757575758,0.0,1,0
ep71_step9_seed71,71,,9,direct_solve,decompose_shallow,-28.797812486596527,0.10606060606060608,0.0,0,1
ep71_step10_seed71,71,,10,direct_solve,repair,11.161425396824768,0.0121212121212122,0.0,1,0
ep71_step10_seed71,71,,10,direct_solve,decompose_shallow,-3.318250523776584,0.042424242424242475,0.0,0,1
ep71_step11_seed71,71,,11,direct_solve,decompose_shallow,-18.32642231816432,0.042424242424242475,0.0,0,1
ep71_step11_seed71,71,,11,direct_solve,repair,-0.6553709485558841,0.054545454545454564,0.0,0,1
ep71_step12_seed71,71,,12,decompose_shallow,repair,17.48930264673332,-0.030303030303030276,0.0,1,0
ep71_step13_seed71,71,,13,direct_solve,decompose_shallow,-20.46686996118835,0.06363636363636371,0.0,0,1
ep71_step13_seed71,71,,13,direct_solve,repair,-20.47521939168145,0.033333333333333326,0.0,0,1
ep71_step14_seed71,71,,14,direct_solve,decompose_shallow,-17.668779685781693,0.021212121212121238,0.0,0,1
ep71_step15_seed71,71,,15,direct_solve,repair,15.001856491322542,0.03333333333333344,0.0,1,0
ep71_step15_seed71,71,,15,direct_solve,decompose_shallow,0.32982349959121393,0.021212121212121238,0.0,1,0
ep71_step16_seed71,71,,16,decompose_shallow,repair,1.3304341370448753,-0.009090909090909038,0.0,1,0
ep71_step17_seed71,71,,17,direct_solve,decompose_shallow,10.68411854929461,0.042424242424242475,0.0,1,0
ep71_step17_seed71,71,,17,direct_solve,repair,7.498684530026317,0.03333333333333344,0.0,1,0
ep71_step18_seed71,71,,18,direct_solve,decompose_shallow,10.34180636363238,0.021212121212121238,0.0,1,0
ep71_step19_seed71,71,,19,direct_solve,decompose_shallow,6.319322360734716,0.021212121212121238,0.0,1,0
ep71_step19_seed71,71,,19,direct_solve,repair,4.6588544220347785,0.0121212121212122,0.0,1,0
ep71_step20_seed71,71,,20,decompose_shallow,repair,-1.6600785905778679,-0.009090909090909038,0.0,0,1
ep71_step21_seed71,71,,21,decompose_shallow,repair,-3.139500216497865,-0.009090909090909038,0.0,0,1
ep72_step0_seed72,72,,0,research_context,decompose_shallow,7.959531116441887,-0.009848484848484884,0.0,1,0
ep72_step0_seed72,72,,0,research_context,direct_solve,6.332651158236729,-0.03863636363636358,0.0,1,0
ep72_step0_seed72,72,,0,research_context,verify,9.994018559284747,0.014393939393939403,0.0,1,0
ep72_step1_seed72,72,,1,direct_solve,decompose_shallow,8.901540943547474,-0.017424242424242453,0.0,1,0
ep72_step1_seed72,72,,1,direct_solve,research_context,4.419711592965328,0.021212121212121127,0.0,1,0
ep72_step2_seed72,72,,2,direct_solve,research_context,-10.332380194992915,0.042424242424242364,0.0,0,1
ep72_step2_seed72,72,,2,direct_solve,decompose_shallow,-2.9057335731084493,-0.03863636363636369,0.0,0,1
ep72_step3_seed72,72,,3,direct_solve,research_context,-0.342762607276498,0.0037878787878787845,0.0,1,0
ep72_step3_seed72,72,,3,direct_solve,decompose_shallow,-5.787186996404593,0.0037878787878787845,0.0,0,1
ep72_step3_seed72,72,,3,direct_solve,repair,0.17181003336514777,0.012121212121212088,0.0,1,0
ep72_step4_seed72,72,,4,direct_solve,research_context,1.3272642609060057,-0.08106060606060606,0.0,1,0
ep72_step4_seed72,72,,4,direct_solve,decompose_shallow,17.720499398096266,-0.05984848484848493,0.0,1,0
ep72_step4_seed72,72,,4,direct_solve,repair,4.499314773598115,-0.030303030303030387,0.0,1,0
ep72_step5_seed72,72,,5,direct_solve,research_context,-22.567330708406004,-0.03863636363636358,0.0,0,1
ep72_step5_seed72,72,,5,direct_solve,repair,4.487273246730425,-0.030303030303030276,0.0,1,0
ep72_step5_seed72,72,,5,direct_solve,decompose_shallow,-10.189936462985884,-0.017424242424242342,0.0,0,1
ep72_step6_seed72,72,,6,research_context,repair,-16.166090904927472,0.054545454545454564,0.0,0,1
ep72_step6_seed72,72,,6,research_context,decompose_shallow,-6.0602427857485,0.10984848484848486,0.0,0,1
ep72_step6_seed72,72,,6,research_context,direct_solve,-21.489200757970252,0.0636363636363636,0.0,0,1
