challengeId,name,trackType,status,baselineId,scenarioType,granularity,nodePrecision,nodeRecall,nodeF1,edgePrecision,edgeRecall,edgeF1,toolPrecision,toolRecall,toolF1,nodeLabelSimilarity,structuralSimilarityIndex,pathLengthSimilarity,complexityScore,notes
9e799e04-3e67-407c-8f7a-b35f493fc131,INFORMIX FINAL,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
072dc3aa-cd62-4257-8156-04783340e292,Justin Outage Test 1,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
d3cfb00c-206a-4dd6-805a-e9d58dad89e1,Justin Outage Test 2,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
aa9ac11c-4bcc-47ea-a38b-3e23ab692d6a,Justin Outage Test 3,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
73d5b29a-3bef-4979-863c-80d0bae43e56,Topcoder Review API - Implement Configurable PostgreSQL Schema,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
cd9b908a-f6d0-49ec-aca4-332916a6a7ee,Topcoder Review API - Fix Identified Issues,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
56b3df85-e4f4-40ab-a975-2a9e6810866e,Topcoder Review API - Challenge and Resource API Integration,Development,Cancelled - Failed Review,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
0c406e64-e1db-422b-ac9a-cdcf7523320f, Topcoder Admin App - Consolidate Skills Manager,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
699e4360-7065-4875-bdb5-5ec6be5f6d90,Topcoder Admin App - Consolidate Gamification,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
adb6dd4a-998d-4e2e-b3bc-155f089b0581, Topcoder Admin App - Add SSOLogin to User Management,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
60ae100e-81a4-4667-990a-83d23bd6e4df,Test challenge 26_06,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
329f27bd-9176-4b7b-8d2a-e1996c60db09,Topcoder Member API - Update Code with Postgres Schema Part 2,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
ddeb3d88-2817-45d9-8f93-ea3b4fa9eb9e,"Native Language Specialists – Japanese, Korean, and French (3-Month GIG Contract)",Development,Active,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,Zero submissions: emphasize exploratory tasks and fallbacks.
7bcd00f9-9cdb-4722-bddd-80915e6d55f5,Topcoder Identity Service: features improvement and issues fix ,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
7630d39a-0fbd-485a-b7a7-0662c88c57e4,Topcoder Member Profile Processor - Rebuild with Postgres,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,
a5cf9a06-6362-475b-8dcc-fd748da21d18,Topcoder Platform - V6 Groups API implementation,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
65b7f3c8-06a6-422b-92d9-6353fa5c3a2d,72 Hours!! - Topcoder Review App - API Integration for My Active Challenge Page,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
11408887-1418-46b6-8d1b-5656d1f7b0ec,Topcoder Review API - Legacy Submissions Data Import for Submissions API Migration,Development,Cancelled - Failed Review,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
bc753269-c2f1-48ad-b0c3-51857adae837,Test Draft CH,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
1acf18a6-af38-4583-9c37-d2fc18d23fa1,[72HR] Topcoder Admin App - Add Terms Management,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
b4d1a858-955a-4e61-9a9c-0ebbe92decf0,Informix Testing 6th July,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
e9b766e3-df0e-414d-9ac0-d39e1d7d7093,Informix Testing 6th July New,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
9f836b8b-205e-41fc-9f58-fe31b3164dae,"Topcoder Lookups API - Update with TypeScript, Prisma & PostgreSQL",Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
987f731a-503d-440e-b25e-101d04d701b5,"Topcoder Challenge API - Add field for ""challengeSource""",Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
02e6ada6-c495-45a5-a597-f3dd42174827,Topcoder Identity Service: tests implementation,Development,Cancelled - Failed Review,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
78b3768b-8665-48f5-90fb-3d8b728dccf6,Projects API - Schema Definition and TypeScript Skeleton,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
694f790b-9a05-494a-a679-212983382fba,Message Center - QA and bug fixes,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
4320dc50-af78-47d8-bdbf-f6864302174b,Topcoder NestJS Autopilot - Event-Based Phase Transition Fixes,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
723e2183-4a58-406b-8a4a-900826d8fbe4,Topcoder NestJS Autopilot - Challenge API Integration,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
64fb1a44-804d-4187-b983-f528b564e7ce, Topcoder Member API - Add in stats and history endpoints,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,High registrant count: inserted coordination checkpoint.
355a5497-71c3-4e3a-b200-f53d62564667,Learn AI – Build and Deploy an AI Agent with Topcoder MCP on Hugging Face,Development,Completed,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
7d9b723d-d2b0-4142-8ba2-47f885eba425,Test challenge 18_07,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
06525af6-cea6-40f0-9d8a-95c750cd9f45,Topcoder Identity Service: fix authentication issue,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,
209e1aa5-8062-4ca9-888d-11ae6e22d896,Topcoder Identity Service: feature improvements,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
cda83485-b8ec-442f-935e-2bba73f0aaee,Topcoder Identity Service: fix authentication issue in AuthFlowService,Development,Cancelled - Requirements Infeasible,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
92190348-b60b-4928-8ea8-55148d8f65dc,Test,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
d07192fe-fc8e-48ce-88b6-9c190a8ff4ac,Topcoder Review API - Legacy Submissions Data Import for Submissions API Migration - REPOST,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
bd284c61-3106-44b6-941e-0261f2b5717d,PieceFinder Computer Vision Proof of Concept Challenge,Development,Cancelled - Failed Review,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
33826bed-396d-43dc-8f0f-353e6a7baf4e,Senior DevOps Engineer – Multi-Cloud Infrastructure Automation (Azure + AWS),Development,Active,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
e1629b69-4c8e-4ed1-abb2-d4bfbe541db6,Topcoder NestJS Autopilot - Challenge API Integration Fixes,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
61a28e31-f4fa-4302-b565-a104fd833dd0,TopCoder Lookups API- Fix Review Issues,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
eeb7d819-1984-47d0-989f-77421af704e8,Topcoder Member API - Legacy Data Import for Member API Migration,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
5783bde3-cc95-4711-af27-274af7b19e5d,test,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
b69aef29-e2e4-4d5c-8ced-c94528e3308c,Test,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
0ab3daf4-5ea4-4210-a224-7739ff23bfb5,Topcoder Rating Processor - Integrated with existing schema,Development,Draft,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
b4ce6cb7-8df8-4ca5-ab75-2b962df71ce9,72 hours! - Topcoder Review App - Challenge Review Details Page Integration - Part 1,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
de4f9d67-957f-497e-bcb4-597e8f583911,Topcoder Resources API: get full role object for resources API,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,
c014f257-51be-441b-a53a-22307d0e01e5,Topcoder Review API - Lint Errors Fix and Endpoint Path Correction,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
56dd2d4f-981a-47e6-87f7-ea81cb93e7b5,Topcoder Review API - GitHub Webhook Integration,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
ecfed727-3e85-41ab-9ce4-6d0032f80c57,Topcoder Identity Service: Tests Improvement,Development,Cancelled - Failed Review,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
81aca1d1-840d-4362-8288-348cc8fd77f6,Topcoder Review API - Kafka Events Consumer Implementation,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
ac7837cd-349d-4a6a-aa97-82f1d19ad557,Topcoder Review API - Branch Merge and Code Fixes for Review API,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
a648845e-6312-4940-bc37-d452cef4d442,Test,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
74aa8039-d18b-499b-b92c-fa571ed1e1e0,PieceFinder Computer Vision Proof of Concept Challenge (Repost),Development,New,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,Zero submissions: emphasize exploratory tasks and fallbacks.
0ac19268-4459-46e0-8285-916072ccae0e,[72HR] Topcoder Admin App - Add Non-MM Submission Management,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
6a707d6e-c768-480e-ab9e-b096ea9c49c3,AI Aided Asset Versioning Platform Architecture,Development,Completed,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
913f1200-873b-4818-b801-bfe5fb082eaa,Projects API v6 – Core Projects CRUD & Listing,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
f0a449ac-540f-4325-9910-ca69f4df99a8,"Topcoder Challenge API - Add field for ""wiproAllowed""",Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
ec992916-4f83-4d20-9a0c-e623d7258b6a,72 hours Topcoder Review API Gitea Workflow Triggers for Submission Scan Complete,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
8da51ea0-9169-4684-b536-79dc92e6380c,72 Hours Topcoder Review App Challenge Review Details Page Integration Part 2,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
29f79b9f-32ef-43e5-8298-1028dfbf1136,Topcoder Identity Service Tests Improvement Part 1,Development,Cancelled - Failed Review,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
181e5a18-8f46-4366-9aa7-4550a25adceb,Learn AI Build and Deploy an AI Agent with Topcoder MCP on Hugging Face,Development,Draft,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,Zero submissions: emphasize exploratory tasks and fallbacks.
051e70ad-a32b-40fc-86c8-fe55b67fd611,72 Hours Topcoder Review App Challenge Review Edit Page Integration,Development,Cancelled - Failed Review,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
03c12726-323e-4e70-9dce-d26989f2c2c4,Pega LSA Lead System Architect  Remote US OR Brazil Time Zone,Development,Active,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
5f695f88-8075-4e83-8727-100bf12c516e,Topcoder Identity Service fixing login response issue and roles response issue,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,
7db8d519-d5c9-48b6-8c1d-d8430f7f09ee,AI Aided Asset Versioning Platform Backend Challenge Part 1,Development,Completed,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
f537cf53-949f-42eb-ae9b-9659ba55820b,Topcoder NestJS Autopilot  Winston Logger ECS Deployment Fix,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
501af155-2bf6-4b6a-ab17-6ae4c0387ea8,Topcoder NestJS Autopilot  Kafka Schema Registry Removal,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
fa4d239a-d085-441d-9d04-bf63ad326a90,Topcoder Admin App Add Columns to Review Management Page,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
bf52aff4-08ae-47e6-9655-86c5dacb5850,Topcoder NestJS Autopilot  Kafka Schema Registry Removal,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.|Rapid-turn sequential workflow: plan focuses on correctness over exploration.
155973f9-8d1b-41d2-b55f-7e7950552118,Developer Opportunity for FICO Falcon Engineer,Development,Cancelled - Failed Review,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
2b766b96-1f1e-40cd-8ecb-37d23adc6e9b,Phase 2 Guided AI Onboarding Wizard for Innovation Challenges,Development,Active,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
d91b8780-5069-45a1-9842-b9fcbec65101,Topcoder Resources API relocating MemberProfile and MemberStats tables,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
35b1db6f-7daf-4cc7-819b-de6a777639bb,Projects API v6  Project Members Invites and Email,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
73d5e42b-91c5-4ab5-9e9b-eb3f3d5c7075,Topcoder Identity Service implementing IdentityProviderResource,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
3ebd01d4-e53e-4e2b-9240-7834cedad79b,Review API v6 JWT Service Refactor  Use tccorelibraryjs,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
3429059f-7f1e-42d2-8d21-836fae3cf949,Review API v6  UserRole Simplification,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
36e5bd56-52ae-4742-9c03-c7b6492b7d53,Topcoder Admin App Add API button to challenge records ,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
a924833a-26d7-4de9-b7a1-7284217ad544,AI Powered Image Resizing with Background Expansion Challenge,Development,Completed,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
e28794c3-545b-4869-b536-588e82cf31bb,Topcoder MM Scorer Update to use M2M token,Development,Completed,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
b14c4ffc-058e-4073-ba9d-710b64c56cea,Topcoder Member API Migration Code Fix,Development,Completed,dev_sequential_coarse,sequential,coarse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
b49648b6-9772-461e-bdd2-12531df0f94b,Review API v6  Challenge Review Progress Endpoint,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Rapid-turn sequential workflow: plan focuses on correctness over exploration.
4ecc36e0-b1d5-4d9d-81dd-616ad6fbdd8d,96 Hours Topcoder Identity Service Fixing issues found in UserController,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
8ce4125b-ba2c-4be9-a9a9-0a1ce1d21a97,72 Hours  Topcoder Review App  Challenge Review Edit Page Integration  Repost,Development,Cancelled - Client Request,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
656b1948-2bd9-41e8-826e-39834eafb888,72 Hours Topcoder Challenge API  Adding ChallengePhase Endpoints,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
63966897-0b67-433c-831a-81170f44e0db,72 hours  Topcoder NestJS Autopilot Review Opportunity Management,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,
146b2d34-49f8-4d5e-a393-5888b1f56852,Removed Cognitive Audio Challenge Gamma  Theta Frequency Infusion ,Development,Draft,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,Zero submissions: emphasize exploratory tasks and fallbacks.
f5b289f7-d7c9-4228-8f6b-2c5caa989525,72HR Topcoder Rating Processor v6 Enhancement,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
08f5d5b4-7f6a-46d0-a5cf-4f5bb78b7cb1,Cognitive Audio Challenge Gamma Theta Frequency Infusion,Development,Completed,data_science_hybrid,hybrid,fine,0.8571428571428571,1.0,0.923076923076923,0.625,1.0,0.7692307692307693,0.875,1.0,0.9333333333333333,0.9037900874635569,0.8365104283471632,0.9333333333333333,15,High submission volume: added exploration branch for hyper-parameter sweep.
cca1e60c-2744-4555-b86e-6207bd44560c,TestTask ,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
adb67ff0-ea4e-484b-8d60-a08887b73713,Test Task 11_09,Development,New,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,Zero submissions: emphasize exploratory tasks and fallbacks.
408a375f-ce88-4fc1-b6a2-d67595fa50bf,Development Opportunity for AI Engineers Location Restricted,Development,Active,data_science_hybrid,hybrid,fine,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,12,
0c490c53-e00c-41d0-a9c6-dd0ac701395e,Topcoder NestJS Autopilot  Phase Transition Logic Optimization,Development,Completed,dev_parallel_fine,hybrid,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,
d29af94a-f951-479c-8f39-86a413c7c100,72 Hours  Topcoder Review App  Challenge Review Edit Page Integration  Repost,Development,Completed,dev_sequential_coarse,sequential,fine,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,High registrant count: inserted coordination checkpoint.
