task_id,title,dataset_id,dataset_path,status,tests_source,category
5f695f88-8075-4e83-8727-100bf12c516e,Topcoder Identity Service fixing login response issue and roles response issue,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
60ae100e-81a4-4667-990a-83d23bd6e4df,Test challenge 26_06,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
61a28e31-f4fa-4302-b565-a104fd833dd0,TopCoder Lookups API- Fix Review Issues,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
63966897-0b67-433c-831a-81170f44e0db,72 hours  Topcoder NestJS Autopilot Review Opportunity Management,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
64e614a1-830c-4145-ac1a-eb688f85c2bc,"Topcoder Community App - Apply universal navigation to ""My Profile"" page",challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
64fb1a44-804d-4187-b983-f528b564e7ce,Topcoder Member API - Add in stats and history endpoints,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
656b1948-2bd9-41e8-826e-39834eafb888,72 Hours Topcoder Challenge API  Adding ChallengePhase Endpoints,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_failed_synthesis,,metadata_only
65b7f3c8-06a6-422b-92d9-6353fa5c3a2d,72 Hours!! - Topcoder Review App - API Integration for My Active Challenge Page,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
694f790b-9a05-494a-a679-212983382fba,Message Center - QA and bug fixes,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
699e4360-7065-4875-bdb5-5ec6be5f6d90,Topcoder Admin App - Consolidate Gamification,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
69b2e885-4807-447c-af53-3c758b51fa87,Topcoder O/R F2F - New Nav Footer overlap with buttons,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
6a707d6e-c768-480e-ab9e-b096ea9c49c3,AI Aided Asset Versioning Platform Architecture,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
70ea3d72-66a5-432d-a410-7202da79b00e,Topcoder Community App - Universal nav header / footer missing on challenge details pages,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
711c2ba8-95ce-4e89-bf28-fd389d7f6447,Topcoder Marathon Match Scorer Rebuild POC Part 2 Relaunched,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_failed_synthesis,,metadata_only
723e2183-4a58-406b-8a4a-900826d8fbe4,Topcoder NestJS Autopilot - Challenge API Integration,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
7243c1f2-ecd9-45f4-83af-9e1ce9fe5fec,Update HuggingFace MCP Integration for Topcoder Intelligence Assistant,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
73d5b29a-3bef-4979-863c-80d0bae43e56,Topcoder Review API - Implement Configurable PostgreSQL Schema,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,failed_tests,synthesized,partial_synthesized_tests
73d5e42b-91c5-4ab5-9e9b-eb3f3d5c7075,Topcoder Identity Service implementing IdentityProviderResource,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
73daecb3-b1d9-459f-830f-0f5af06993dc,[72hr] TopCoder Member API: Prisma Schema Update,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
743c9ef3-6dda-4dcd-9f43-0874001d0502,"Topcoder Community App - ""View More Challenges"" when logged out",challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
755e5e35-17a1-4a26-9a07-ac733f612954,Topcoder Online Review - Manual payments not saving,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
7630d39a-0fbd-485a-b7a7-0662c88c57e4,Topcoder Member Profile Processor - Rebuild with Postgres,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
774f1c4d-0ca0-4de2-ae8b-87882784f2c5,Topcoder O/R F2F - Save for later button submits the review score,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
78b3768b-8665-48f5-90fb-3d8b728dccf6,Projects API - Schema Definition and TypeScript Skeleton,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
7bcd00f9-9cdb-4722-bddd-80915e6d55f5,Topcoder Identity Service: features improvement and issues fix,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_failed_synthesis,,metadata_only
7d9b723d-d2b0-4142-8ba2-47f885eba425,Test challenge 18_07,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
7daca42b-c37f-477b-96db-153000825d83,Topcoder O/R F2F - Topgear Scorecard Issue,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
7db8d519-d5c9-48b6-8c1d-d8430f7f09ee,AI Aided Asset Versioning Platform Backend Challenge Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
7f857627-b4aa-4d37-a81d-ed674a433152,Topcoder O/R F2F - Edit Project Link Layout,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
81aca1d1-840d-4362-8288-348cc8fd77f6,Topcoder Review API - Kafka Events Consumer Implementation,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,failed_tests,synthesized,partial_synthesized_tests
8537a7b0-42b9-4eca-bfab-1e4bec24e2fc,Topcoder O/R F2F - Login as Iterative Reviewer Breaking the Challenge Details page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
854a7105-2e24-4084-a975-c230f8611630,TopCoder Projects API  Fix Project Member Role Validation,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
8ce4125b-ba2c-4be9-a9a9-0a1ce1d21a97,72 Hours  Topcoder Review App  Challenge Review Edit Page Integration  Repost,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_failed_synthesis,,metadata_only
8d6b260e-ba05-44a1-bbc2-5db4d53e68ec,Topcoder O/R F2F - Unable to do the checkpoint screening since the link to submit screening score is not available in checkpoint tab,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
8da51ea0-9169-4684-b536-79dc92e6380c,72 Hours Topcoder Review App Challenge Review Details Page Integration Part 2,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
8e4e3cd7-2711-484a-a906-130902d02f76,Topcoder O/R F2F - View Payment Status Removed from Online Review Page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
8f7ccbd6-ac8a-4ead-8d1c-05104f4fca4f,Phase 1: AI Agent for Innovation: From Idea to Live Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_failed_synthesis,,metadata_only
913f1200-873b-4818-b801-bfe5fb082eaa,Projects API v6 – Core Projects CRUD & Listing,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
9142a4d0-2806-4ff2-b023-a69c274daac8,Topcoder Admin App - Misc Update 0601,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
91e34246-16b8-417d-8eb6-f7dc38c9b320,"Rapid Development Match (RDM) - Practice Round, January 2023",challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,failed_tests,statement,partial_statement_tests
92515220-cce4-4bfb-9def-a941e03e148a,Topcoder Community App - Apply universal navigation to account settings page,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
92c5b147-7961-45e0-85da-5aefa090fe48,Topcoder O/R F2F - Generic Spec Review Scorecard Reskin,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
97745303-0ae1-4196-87db-3a03c1909b13,Topcoder O/R F2F - Submissions Tab has Winners Marked in it but shouldn't,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
987f731a-503d-440e-b25e-101d04d701b5,"Topcoder Challenge API - Add field for ""challengeSource""",challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
9c0e8f57-190b-4427-a78c-c722af5ca8c9,"Topcoder O/R F2F - When a review scorecard is reopened and trying to submit new review, the previously entered scores are still displayed in the card",challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
9dbf5c94-920a-4533-9c42-5075370e4694,Topcoder O/R F2F - Buttons in the Manage project page are not fully visible due to the footer,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
9e799e04-3e67-407c-8f7a-b35f493fc131,INFORMIX FINAL,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
9f836b8b-205e-41fc-9f58-fe31b3164dae,"Topcoder Lookups API - Update with TypeScript, Prisma & PostgreSQL",challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
9fa61255-3a49-4301-8077-31ef7364031a,Topcoder Admin App - Misc Update 0610,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
a2d3370b-7177-44a6-9f22-77cde66bc2ef,Topcoder O/R F2F - Topgear Scorecard Issue,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
a47ab6c2-23fa-47d3-862d-f4c725245bea,Easy | Topcoder Skill Builder Competition | ReactJS | Getting Started,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
a4826c63-5e86-45f7-899b-6ed2a3aa60f4,Topcoder Skill Builder Competition | ReactJS,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
a4f17d0f-2196-4d00-8c29-3a33871da825,Topcoder Identity Service: updating AuthorizationResource with TypeScript and Postgres,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
a5cf9a06-6362-475b-8dcc-fd748da21d18,Topcoder Platform - V6 Groups API implementation,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_failed_synthesis,,metadata_only
a6b76b39-abf8-4b77-b334-c10ca0e03e0f,Topcoder O/R F2F - Edit Project Text area,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
a924833a-26d7-4de9-b7a1-7284217ad544,AI Powered Image Resizing with Background Expansion Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
aa2c0a99-7a47-4de8-8ad9-de1fdf35800a,Gamma  Theta Frequency Infusion  Visualization  Scoring UI Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
aa869b61-572c-4929-8d05-db890d5c21ce,Topcoder Resource API - add support for memberId for resource API,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
aae4deaa-da86-4630-b64f-e2b54d7f0cf9,[GIG] Azure Cloud Engineer,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
abdd7dcf-38ca-47d6-a9b5-a134682bc9a8,Topcoder Community App - Checkpoint Screening and Screening Phases are not Showing before Activating the Challenge,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
ac7837cd-349d-4a6a-aa97-82f1d19ad557,Topcoder Review API - Branch Merge and Code Fixes for Review API,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
adb6dd4a-998d-4e2e-b3bc-155f089b0581,Topcoder Admin App - Add SSOLogin to User Management,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
aeaaeac2-907e-4f11-bb09-30143522da50,Topcoder Online Review - Header menu behind other screen elements,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
array_prefix,Prefix Sum,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_prefix_hard,Prefix Sum (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_prefix_ood,Prefix Sum (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_prefix_stress,Prefix Sum (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_prefix_test,Prefix Sum (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_sum,Array Sum,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_sum_hard,Array Sum (hard),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_sum_ood,Array Sum (ood),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_sum_stress,Array Sum (stress),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
array_sum_test,Array Sum (test),experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,success,provided,executable_curated_tests
b094c72f-4e9c-4582-9f00-4eec70d7c687,Test,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
b0e66fb3-6bce-48c8-929f-9d8bebc76885,Topcoder Community App - Remove perpetual scrolling on Activity Feed page while logged out,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
b14c4ffc-058e-4073-ba9d-710b64c56cea,Topcoder Member API Migration Code Fix,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
b2217817-3aaf-478f-a73f-2817e1b348fc,Topcoder Challenge API: fix issues in Test Cases,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
b4210a15-4a64-4fd4-9073-2a3e7e71c52c,Topcoder O/R F2F - Save changes after editing score card is opening the project in a new tab,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
b49648b6-9772-461e-bdd2-12531df0f94b,Review API v6  Challenge Review Progress Endpoint,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,failed_tests,synthesized,partial_synthesized_tests
b4ce6cb7-8df8-4ca5-ab75-2b962df71ce9,72 hours! - Topcoder Review App - Challenge Review Details Page Integration - Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
b4d1a858-955a-4e61-9a9c-0ebbe92decf0,Informix Testing 6th July,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
b7723a12-b8f7-4ca4-93e3-ffb9c2bc8221,Topcoder Ratings Calculation Service Postgres Schema Design,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
bb63ec8d-e3bb-4dc8-80dd-ddf2dd84ed61,Topcoder Challenge API - Issues Fix 0613,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
bc753269-c2f1-48ad-b0c3-51857adae837,Test Draft CH,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
bd284c61-3106-44b6-941e-0261f2b5717d,PieceFinder Computer Vision Proof of Concept Challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_failed_synthesis,,metadata_only
c014f257-51be-441b-a53a-22307d0e01e5,Topcoder Review API - Lint Errors Fix and Endpoint Path Correction,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_failed_synthesis,,metadata_only
c12f89e7-f444-407a-8d10-b14d1e26d2f0,Topcoder O/R F2F - UI issues in Late Deliverables Details page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
c1d1ce40-9337-4a23-af35-af6593a969f3,Topcoder O/R F2F - Approval scorecard is not reskinned,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
c686d72a-f0da-4e30-9eca-b75f317e5931,Medium | Topcoder Skill Builder Competition | ReactJS | Co-learning,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
c77d02db-c3e4-48c3-bee0-f3e2599824b7,Topcoder Member API - Update Code with Postgres Schema Part 1,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,skipped_non_coding_task,,metadata_only
c8bb4b8f-d9c5-48d8-b37e-e165cf4cd5f6,Test challenge,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
c90790bd-d289-42b7-bd97-4bc65d7232f5,Topcoder Community App - Remove the support modal,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,skipped_non_coding_task,,metadata_only
cd9b908a-f6d0-49ec-aca4-332916a6a7ee,Topcoder Review API - Fix Identified Issues,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,failed_tests,synthesized,partial_synthesized_tests
cdb60740-ab44-40e2-9491-7c14f71a8256,Topcoder Member API V6 Test Improvement Part 2,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,skipped_non_coding_task,,metadata_only
d07192fe-fc8e-48ce-88b6-9c190a8ff4ac,Topcoder Review API - Legacy Submissions Data Import for Submissions API Migration - REPOST,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,skipped_non_coding_task,,metadata_only
d0aeaa35-702f-41ec-9522-7cd2e93f35f2,Topcoder O/R F2F - Forum link is opening error page,challenge_data_challengeData_2023-01-01_2023-01-31_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page2.json,skipped_non_coding_task,,metadata_only
