method,seed,episode,step,teacher_macro,chosen_macro,reward,override,win,regret,reason
cstride_without_uncertainty,1,9,1,research_context,verify,-13.896399127716508,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,10,1,research_context,verify,-13.885714496237798,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,11,1,research_context,verify,-13.875154873516676,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,12,1,research_context,verify,-13.864721875583484,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,13,1,research_context,verify,-13.85441688716042,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,14,1,research_context,verify,-13.84424107141042,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,15,1,research_context,verify,-13.834195379835828,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,16,1,research_context,verify,-13.824280562261198,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,17,1,research_context,verify,-13.814497176840229,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,18,1,research_context,verify,-13.804845600032488,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,19,1,research_context,verify,-13.795326036501093,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,20,1,research_context,verify,-13.78593852888782,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,21,1,research_context,verify,-13.776682967427323,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,22,1,research_context,verify,-13.767559099367022,1,0,1,cstride_without_uncertainty
cstride_without_uncertainty,1,23,1,research_context,verify,-13.758566538163839,1,0,1,cstride_without_uncertainty
