task_id,title,description,tags,tech_stack,prize,difficulty,duration,posted_time,deadline,platform,track,company,num_registrants,num_submissions,has_winner,starved,dropped,failed,winning_score,duration_days,market_bucket,local_time_load,tags_vector
73daecb3-b1d9-459f-830f-0f5af06993dc,[72hr] TopCoder Member API: Prisma Schema Update,"## Project Overview

The current Member API works and solves a lot of problems we had with syncing data between Informix, Postgres,
Dynamo, and ElasticSearch, but at the cost of code and architectural complexity and the syncing isn't exactly right all the time. 
Also it is difficult to run locally as there are a number of dependencies, and running it also involves
potentially having to have VPN access to a Topcoder AWS account, which isn't possible if we ever wanted to work on it
with members.

So, we are aiming to revise the Member API to reduce the complexity on the dependencies.
We need to **remove dependencies on Informix, Dynamo, and ElasticSearch** and **use Postgres with Prisma ORM** as the sole backend database.
After getting the Prisma schema created, we should remove the DAL / gRPC dependencies completely and update the existing code to just use prisma instead of saving/retrieving from ES/OS.

This challenge focuses on updating the database schema (using Prisma ORM) and focus on the JSON field re-design.

## Requirements
### Prisma Schema Update
All the JSON fields are in scope of this challenge:
- model member: maxRating, addresses, aggregatedSkills and enteredSkills
- model distributionStats: distribution
- model memberHistoryStats: DEVELOP and DATA_SCIENCE
- model memberStats: maxRating, DEVELOP, DESIGN, DATA_SCIENCE and COPILOT
- model memberTrait: traits

#### traits
We have a formal set of traits we support:
- Devices (see https://account-settings.topcoder.com/#tools)
- Software (see https://account-settings.topcoder.com/#tools)
- Work (see Experience on profiles.topcoder.com/phead)
- Education (see Education and Certifications on profiles.topcoder.com/phead)
- Onboarding Checklist (see response from `v5/members/phead/traits?` on https://account-settings.topcoder.com/#tools)
- Basic info (see response from `v5/members/phead/traits?` on https://account-settings.topcoder.com/#tools)
- Languages (Set on profiles.topcoder.com/phead)
- Communities (Set on https://account-settings.topcoder.com/#tcandyou)
- Personalization (currently just the user consent flag on https://account-settings.topcoder.com/#account)

Let's define sub-objects / tables for each trait, instead of just using JSON.  If we ever want to add new traits, we'll update the schema with a new trait table, instead of storing JSON.

These categories are deprecated:
- Connect User Information

#### maxRating, DEVELOP, DESIGN, DATA_SCIENCE and COPILOT
- refer to the link: https://profiles.topcoder.com/phead/stats/Development
![image.png](https://cdn.filestackcontent.com/lX3MwSHT16t3oOsXSuDR)

#### distribution
- refer to the link: https://profiles.topcoder.com/phead/stats/Development/CODE
![image.png](https://cdn.filestackcontent.com/D5rcaxSRTRuhGKcyLz4j)

#### addresses
- refer to the link: https://profiles.topcoder.com/{your_id}

#### aggregatedSkills and enteredSkills
- Let's keep these two as JSON type for now.

## Technology Stack

- Backend: NodeJS
- ORM: Prisma (with PostgreSQL)
- API Docs: OpenAPI/Swagger

## Resources
- Member API code: [https://github.com/topcoder-platform/member-api/tree/develop](https://github.com/topcoder-platform/member-api/tree/develop
- Prisma: [https://www.prisma.io/docs/orm/overview/introduction/what-is-prisma](https://www.prisma.io/docs/orm/overview/introduction/what-is-prisma)
- Sample Prisma Schema: [https://github.com/topcoder-platform/tc-review-api/blob/develop/prisma/schema.prisma](https://github.com/topcoder-platform/tc-review-api/blob/develop/prisma/schema.prisma)

## Submission Guidelines

- updated Prisma schema file.
- updated Swagger file.
- A readme file explaining the transformation from Informix/ES/Dynamo to Prisma schema and verification.

## Judging Criteria:

- Completeness of all transformations from Informix/ES/Dynamo to Prisma schema
- Clarity and accuracy of OpenAPI documentation.
- Adherence to Prisma best practices (e.g., indexes, naming).

## Final Notes

- Ask questions in the challenge forum for clarifications, Do not make assumptions without approval.
",,,1200.0,3,3,2025-06-06 06:52:12+00:00,2025-06-09 07:06:13+00:00,Topcoder,Development,42734,22,11,1,0,0,0,100.0,3,2025-06,42,
44b93939-2622-4429-b8b1-3d9518f84680,Topcoder Review App - API Integration Part 1,"The Topcoder Review App is currently a UI prototype using mock data in the platform-ui repository. This challenge focuses on integrating real API functionality into the Review App, specifically for the ActiveReviewsPage and ChallengeDetailsPage components. 

The existing Review API (tc-review-api) will need to be enhanced to properly integrate with Challenge API and Resources API for the Active Reviews Page. For the Challenge Details Page, the Review App frontend (platform-ui) will directly integrate with multiple API services to fetch and aggregate data.

### Technology Stack

- Frontend:
  - React
  - TypeScript
  - SCSS + CSS Modules

- Backend:
  - Node.js
  - NestJS
  - Prisma ORM
  - PostgreSQL

### Assets

- Review App (platform-ui): https://github.com/topcoder-platform/platform-ui
- Review API (tc-review-api): https://github.com/topcoder-platform/tc-review-api.git
- Challenge API (challenge-api-v6): https://github.com/topcoder-platform/challenge-api-v6.git
- Resources API (resource-api-v6): https://github.com/topcoder-platform/resource-api-v6.git

### Individual Requirements

#### 1. API Integration for ActiveReviewsPage (Active Reviews Page)

##### 1.1 Backend Enhancement (tc-review-api)

Update the tc-review-api's **GET /api/reviews** endpoint to integrate with Challenge API and Resources API. The current endpoint doesn't fetch the correct pending reviews for users with different roles.

Implementation Requirements:
- Enhance the **ReviewController.getPendingReviews()** method to:
  - Utilize the existing **ChallengeApiService** in tc-review-api to call Challenge API's **GET /v5/challenges/:challengeId** to check if challenges are still active
  - Create a new **ResourceApiService** to call Resources API's **GET /resources?challengeId=:challengeId** to get the user's roles for challenges
  - Filter reviews based on the user's role and challenge status
  - Return properly formatted response including user role information


##### 1.2 Frontend Update (platform-ui)

Update the ActiveReviewsPage component and related services to fetch data from the real API:

Implementation Requirements:
- Replace mock data in **fetchActiveReviews()** function with real API calls to **tc-review-api**'s enhanced endpoint
- Update the **useFetchActiveReviews()** hook to handle API response format
- Add appropriate error handling and loading states
- Preserve the existing filter functionality for challenge types
- Add support for displaying the user's role for each challenge in the ActiveReviews table

Code Updates:
- Update **reviews.service.ts** to make real API calls instead of using mock data
- Remove references to mock data from **useFetchActiveReviews.ts**
- Update **TableActiveReviews** component to display user role information
- Add proper loading state indicators and error handling

#### 2. API Integration for ChallengeDetailsPage (Challenge Review Details Page)

##### 2.1 Frontend Direct API Integration (platform-ui)

Instead of creating a new backend endpoint, implement direct API integration with multiple services in the platform-ui:

Implementation Requirements:
- Create new service modules in platform-ui to communicate with each API:
  - **challenge-api.service.ts**: To call Challenge API endpoints:
    - **GET /v5/challenges/:challengeId** - Get challenge details
    - **GET /v5/challenge-phases** - Get phase information
    - **GET /v5/challenge-timelines/:challengeTimelineTemplateId** - Get timeline templates
  
  - **resources-api.service.ts**: To call Resources API endpoints:
    - **GET /resources?challengeId=:challengeId** - Get resources assigned to the challenge
    - **GET /resource-roles** - Get resource role information
  
  - Update **reviews.service.ts** to call tc-review-api endpoints:
    - **GET /api/reviews?challengeId=:challengeId** - Get reviews for the challenge
    - **GET /api/project-result/:challengeId** - Get project results

- Create a data orchestration layer that:
  - Executes parallel API calls to all required endpoints
  - Aggregates data from multiple sources
  - Filters and transforms data based on user role
  - Provides a coherent data model for the UI components

Code Updates:
- Create new API service modules in **src/apps/review/src/lib/services/**
- Update **useFetchChallengeInfo()** hook to orchestrate multiple API calls
- Implement data aggregation logic in a utility function or service
- Update **ChallengeDetailsPage.tsx** to handle real API data
- Remove all related mock data and references

##### 2.2 Role-Based Display Logic

Implement proper conditional rendering based on user role:

Implementation Requirements:
- Create role-based filters to display appropriate data:
  - For members / submitters: Display only their own submission with all reviews
  - For reviewers: Display all submissions with only their own reviews
  - For copilots / admins: Display all submissions with all reviews that they managed.
- Update the tabs display logic to show appropriate tabs based on user role and challenge phase
- Implement proper permission checks for displaying/editing data

#### 3. Shared API Integration Tasks

##### 3.1 Authentication and Error Handling

Implement proper authentication and error handling:

Implementation Requirements:
- Create an auth service that:
  - Retrieves and stores authentication tokens
  - Adds authorization headers to API requests
  - Handles token refresh when needed
- Implement comprehensive error handling:
  - Add proper loading indicators for API calls in progress
  - Display user-friendly error messages
  - Implement retry mechanisms where appropriate
  - Handle partial data loading scenarios

##### 3.2 API Service Architecture

Create a clean API service architecture in platform-ui:

Implementation Requirements:
- Create a base API service class with common functionality:
  - Token management
  - Error handling
  - Request/response logging
- Extend this base class for each specific API integration
- Implement proper TypeScript interfaces for all API responses
- Add caching for API responses to improve performance

### Important Notes

1. Ask questions in the challenge forum for clarifications, Do not make assumptions without approval.

2. Remove related mock data and references after implementing real API integration. Update imports and dependencies accordingly.

3. The tc-review-api code should be updated ONLY for the ActiveReviewsPage integration with the enhanced /api/reviews endpoint. No new endpoints need to be created in tc-review-api.

4. For the ChallengeDetailsPage, all API integration should be done directly in platform-ui.

5. Leverage the existing **ChallengeApiService** in tc-review-api as a reference for implementing API clients. Create a similar **ResourceApiService** for calling the Resources API.

6. Make sure to implement proper loading states and error handling for all API integrations.

7. All API calls should be properly typed using TypeScript interfaces.

8. Implement appropriate caching strategies for API responses to improve performance and reduce API calls.

9. Challenge API (challenge-api-v6) and Resources API (resource-api-v6) contain all the endpoints needed for this integration. No modifications to these services are required.

### Submission Guidelines

Your submission should include:

1. Git patches against the specified branch in both repositories:
   - tc-review-api: the feat/review-opportunities of https://github.com/topcoder-platform/tc-review-api.git
   - platform-ui: the feat/review branch of https://github.com/topcoder-platform/platform-ui 

2. Documentation (in markdown) explaining:
   - New service modules created in platform-ui for direct API integration
   - Data aggregation strategy implemented on the frontend
   - How to test the integration",,,1500.0,2,13,2025-06-09 11:56:34+00:00,2025-06-23 07:52:28+00:00,Topcoder,Development,42734,41,2,1,0,0,1,100.0,13,2025-06,42,
755e5e35-17a1-4a26-9a07-ac733f612954,Topcoder Online Review - Manual payments not saving,"### Problem

When attempting to save a manual payment in Online Review, for a challenge, the payment isn't saving.  There appears to be some warnings in the logs, but we haven't been able to resolve them.

**Steps**

1.  Go to the Online Review project page for a given challenge (Example: https://software.topcoder-dev.com/review/actions/ViewProjectDetails?pid=30096991)
2.  Click ""Payments""
	3.  ![2025-06-10_09-40.png](https://cdn.filestackcontent.com/zUuvruVqRw2EZ3u3ftkm)
3. On the payments page, add a manual payment for a submitter or reviewer
	4. ![2025-06-10_09-40_1.png](https://cdn.filestackcontent.com/x9B4NGrVS0ez82L1pyRH)
4.  Save the change
5.  Note that the payment is _not_ added on the payment list:
	6.  ![2025-06-10_09-47_1.png](https://cdn.filestackcontent.com/Em7kqI4kT8mbEwt2jxDQ)

**Logs**

This is what is seen in the logs:

![2025-06-10_09-49.png](https://cdn.filestackcontent.com/YL70Yxk9QWC8GE2PwIDD)


### Submission

Please submit a git patch file against the code here: https://github.com/topcoder-platform/tc-online-review

Target the ""dev"" branch",,,150.0,3,19,2025-06-10 00:00:00+00:00,2025-06-29 22:38:32+00:00,Topcoder,Development,42734,42,9,1,0,0,1,100.0,19,2025-06,42,
9fa61255-3a49-4301-8077-31ef7364031a,Topcoder Admin App - Misc Update 0610,"### Project overview

Currently, all resources on the Topcoder platform can be managed by admin-app

We are going to be pull some functionality out of the current admin tool and get that moved into platform-ui.

### Individual Requirements

Following Tickets are In Scope
* https://github.com/topcoder-platform/platform-ui/issues/1104
* https://github.com/topcoder-platform/platform-ui/issues/1103
* https://github.com/topcoder-platform/platform-ui/issues/1102
* https://github.com/topcoder-platform/platform-ui/issues/1099
* https://github.com/topcoder-platform/platform-ui/issues/1097
* https://github.com/topcoder-platform/platform-ui/issues/1096

**NOTE: all the above requirements are mandatory.**

### Code

The Work Manager code is available here:

https://github.com/topcoder-platform/platform-ui

Admin credentials for testing will be available in the forum.

### Unit tests

Unit tests are not in scope for this challenge, but any existing tests are expected to pass as they do now - we can't break any tests that are currently passing.

### Code quality
Please make sure you're following the code base quality & standards. Do not refactor/modify or start a new code styling. 

### Submission

Your submission should include:

* A patch file against the feat/system-admin branch of platform-ui, hash 5fd7ac7b2816d6547ae7df2a7745751810cb3e37 or later
* A comprehensive README that covers the deployment and configuration of the code (if any configuration changes were required)
* A validation markdown file that covers how you tested the new project functionality
",,,220.0,3,3,2025-06-10 04:04:03+00:00,2025-06-13 05:55:59+00:00,Topcoder,Development,42734,14,3,1,0,0,0,100.0,3,2025-06,42,
d4ab1d17-1f9e-4d06-b758-862bb57e62ef,Test123,,,,0.0,3,5,2025-06-10 06:03:31+00:00,2025-06-15 06:08:31+00:00,Topcoder,Development,37368,0,0,0,1,0,0,0.0,5,2025-06,42,
213076fc-8cb4-466c-aa38-6234146c878f,Fix Signature Handling in Outlook Add-in,"This F2F challenge aims to resolve two issues in the `office-js` GitHub repo related to the behavior of **custom signatures** in Outlook add-ins during reply/forward and signature modification workflows.

* GitHub Issue 1: [#5803](https://github.com/OfficeDev/office-js/issues/5803) – Signature not loading correctly in inline replies/forwards.
* GitHub Issue 2: [#5804](https://github.com/OfficeDev/office-js/issues/5804) – Signature modification does not trigger smart alert.

---

### Goals

1. **Issue #5803**: Ensure that custom signatures load automatically when replying or forwarding **inline** (not just in pop-out).
2. **Issue #5804**: Ensure that modifying the signature (e.g., adding text) **triggers the Smart Alerts** dialog to reflect content changes.

---

### Reproduction Steps (for Verification)

#### Issue #5803 Repro

1. Install a custom Outlook add-in that injects a signature via `setSignatureAsync`.
2. Reply or forward an email **inline**.
3. Observe that the signature is **not inserted** unless the compose window is popped out.

#### Issue #5804 Repro

1. Trigger custom signature insertion via the add-in.
2. Edit the signature area (e.g., add some text).
3. Observe that **no Smart Alert** appears to indicate the signature has been modified.


---

### Deliverables

* Modified sample add-in (manifest + code) demonstrating fixed behavior.
* Any code patches (or recommended API changes if outside of add-in scope).
* Demo videos
* Short documentation (README or comments) describing root cause and fix strategy.

You can find the existing code at: https://github.com/mirzailhami/outlook-signature-add-ins/tree/dev-mobile-graph-classic

",,,300.0,3,4,2025-06-12 06:08:49+00:00,2025-06-16 13:37:09+00:00,Topcoder,Development,43044,30,2,1,0,0,1,100.0,4,2025-06,42,
326139c2-ea1f-41da-ad84-5b9543198271,Topcoder Gig Work – SAP Commerce (Hybris) Developer,"We are looking for an experienced SAP Commerce (Hybris) developer to join a long-term project focused on building and enhancing enterprise-grade e-commerce functionality. The project involves hands-on development in key SAP Commerce modules and integrating with SAP backend systems via SCPI.

You will be working closely with a Topcoder Copilot and client stakeholders in an agile model.

## Key Skills Required
**Primary Technology: SAP Commerce (Hybris)**
Must have expertise in the following areas:

**1. SAP Commerce B2B Quote Negotiation Module**
* Custom quote workflows
* Discount/approval logic
* Buyer–seller interaction features

**2. SAP Commerce with SAP SCPI Integration**
* Building integration flows using SAP Cloud Platform Integration
* API-based communication between SAP Commerce and SAP ERP/3rd-party systems
* Exception handling and transformation logic

**3. SAP Commerce Workflow Module**
* Extending and customizing workflow templates
* Role-based task routing
* Trigger-based email/notifications

**Work Expectations**
* Daily 8-hour contribution
* Regular collaboration with the Copilot/client
* Timely updates and quality deliverables
* Ownership of assigned features/modules
* Participation in stand-ups, code reviews, and demos

**Duration and Compensation**
* 3 to 4 months engagement
* Competitive hourly/monthly rate (as per Topcoder Gig guidelines)

**How to Apply**
* Interested Topcoder members must:
* Share a brief summary of their experience related to SAP Commerce modules mentioned above
* Provide sample projects or client references (if available)
* Ensure availability for full-time commitment for the duration

**Selection Process**
* Profile and experience screening
* Short technical interaction (optional, if required by client)
* Final confirmation and onboarding",,,1.0,3,14,2025-06-12 07:23:08+00:00,2025-06-27 05:32:14+00:00,Topcoder,Development,42541,4,1,1,0,0,1,100.0,14,2025-06,42,
a4f17d0f-2196-4d00-8c29-3a33871da825,Topcoder Identity Service: updating AuthorizationResource with TypeScript and Postgres,"## Project Overview
The Identity Service project is used  to validate username / password logins, lookup roles, etc...  It's currently implemented in Java and targets MySQL/Informix.
We want to revise the project to use **TypeScript** and point to **Postgres** via **Prisma**, but **keep the functionalities untouched, such as redis cache, Kafka event bus, etc**.  

In previous challenges: [Topcoder Identity Service: revise using Typescript and Postgres](https://www.topcoder.com/challenges/6cf9672f-6a55-4043-8661-df9917bb3271),  [Topcoder Identity Service: updating User Resources with TypeScript and Postgres](https://www.topcoder.com/challenges/6ab232e5-16c4-4e81-a909-827ac897bbdf) and [Topcoder Identity Service: updating GroupResource with TypeScript and Postgres [Repost]
](https://www.topcoder.com/challenges/b1fd57aa-5616-4c0e-8b08-683c1b1981fb), we'v setup the project structure with TypeScript and Postgres, and migrated **RoleResource**, **UserResource** and **GroupResource**.
In this challenge, we're aiming to migrate  resource  **AuthorizationResource** and fix several issues in previous challenge.

## Detail Requirements
- The endpoints need to be considered to migrate is **AuthorizationResource**;
-  Keep features in the Identity Service, such as **redis** as cache, **Kafka** message sending through the event bus, **Shiro-like** permission check ;
- Make sure to use two data sources: one for tables currently exist in **common_oltp** database  from **Postgres**, another for the rest of the data in **MySQL**.
- Make sure that the migration can happen and people can still log in. We should migrate the passwords without having to do anything - they are encrypted in the DB and currently what are used for authentication;
- Write unit tests for these endpoints in AuthorizationResource and make sure **test coverage &gt;= 90%**%;
- Write or update postman test collection for these endpoints in AuthorizationResource;
- Update Swagger file properly for each apis in AuthorizationResource;
- Fix the following issues from previous code:
	- **Remove all Dice related code and text since we are deprecating Dice ID as the 2FA mechanism for Topcoder login, we are instead going to replace it with standard Auth0 2FA, like a normal code generator.**
	- define a constant like following to replace all the specified constants in the code(group.controller.ts, group.service.ts):				
![image.png](https://cdn.filestackcontent.com/i8bgSVlfRGyn6BRiXV2f)
	- validateMembership should be handled properly. In original code, validateMembership validates groupMembership.getMembershipTypeId is null or not, but in the revised code, it’s checking groupMembership.getMembershipType which is different.
- Update **README** file on how to set up instruction, how to test, how to verify;

## Technology Stack

- NodeJS
- Java
- MySQL
- Postgres version **16.3**
- ORM: Prisma (with PostgreSQL)

## Resources
- Exist Identity Service:  https://github.com/appirio-tech/identity-service/tree/dev
- Revised Identity Service: https://github.com/topcoder-platform/identity-api-v6/tree/develop
- Data in MySQL&Postgres: Will provide in forum
- Dependencies for Exist Identity Service: Will provide in forum

## Submission Guidelines

✅ Source code
✅ README.md: Setup instructions, environment variables, and verification details.

## Final Notes

- Ask questions in the challenge forum for clarifications, Do not make assumptions without approval.
- Maintain clean, structured, and well-documented code .",,,1800.0,2,6,2025-06-13 01:17:21+00:00,2025-06-19 01:22:56+00:00,Topcoder,Development,42734,32,5,1,0,0,0,100.0,6,2025-06,42,
fa187051-f7ac-4e56-8ecd-c31d61e3e961,"[GIG] Integration Technical Business Analyst – Melbourne, Australia","We are looking for an experienced **Integration Technical Business Analyst (BA)** to work onsite in **Melbourne, Australia** . This is a 6-month opportunity, with the possibility of extension based on performance and project needs. This opportunity is ideal for someone with a strong background in API-centric business analysis and enterprise integration workflows. You will collaborate with product teams, engineers, QA, and external stakeholders to drive integration projects from requirement gathering through delivery.

## Key Responsibilities:

* Engage with business and technical stakeholders to capture API/integration-centric requirements.
* Write clear, actionable, and testable user stories with acceptance criteria using Jira.
* Act as the bridge between product owners, engineering, QA teams, and third-party vendors.
* Create and analyze data flows, sequence diagrams, and integration maps to identify dependencies.
* Collaborate on sprint planning and backlog refinement using Azure Boards.
* Support release planning using Azure Pipelines and associated DevOps tools.
* Document APIs using Postman, Swagger/OpenAPI, and API management tools.
* Use Azure APIM, Logic Apps, Function Apps, and Service Bus in integration scenarios.

## Required Skills & Experience:

* 10+ years of experience as a Technical Business Analyst, preferably in integration-heavy environments.
* Deep understanding of RESTful APIs, HTTP status codes, JSON, and XML.
* Hands-on experience with Postman, Swagger (OpenAPI), and other API documentation tools.
* Ability to visualize and communicate complex integration flows clearly.
* Familiar with Azure DevOps tools such as Azure Boards and Pipelines.
* Experience with Microsoft Azure services such as APIM, Logic Apps, Service Bus, and Function Apps.
* Strong verbal and written communication skills.
* Sharp analytical thinking and high attention to detail.

## Location Requirement:

* Must be based in Melbourne, Australia.
* This is an onsite role. Candidates must be available to work from the client office.

## Duration:

* 6 months (with possible extension based on performance and project needs)

## Work Commitment:

* Full-time (approx. 8 hours per day, 5 days per week)

## How to Apply:
Submit your Topcoder profile showcasing relevant experience. Highlight your API integration work, familiarity with Azure tools, and ability to work closely with cross-functional teams.",,,1.0,3,13,2025-06-13 09:09:14+00:00,2025-06-27 05:28:28+00:00,Topcoder,Development,42541,0,0,0,1,0,1,0.0,13,2025-06,42,
d3df2502-e80c-49a8-96f6-ded70d59c750,[GIG] Azure Integration Developer,"We’re seeking a highly skilled **Azure Integration Developer** for a **remote** full-time engagement. This is a 6-month opportunity, with the possibility of extension based on performance and project needs.. This role is ideal for a developer with solid experience designing and building enterprise-grade integrations using Microsoft Azure services such as Logic Apps, Functions, and API Management. You’ll work closely with architecture, engineering, and QA teams to build and support scalable, maintainable integration solutions.

## Key Responsibilities:

* Design, develop, and maintain integration workflows using Azure Logic Apps, Azure Functions, and API Management.
* Build scalable and reusable integration components that connect various enterprise systems and services.
* Utilize Service Bus, Event Grid, and other Azure integration tools to orchestrate and automate event-driven workflows.
* Write clean and maintainable code using C#, .NET, or JavaScript.
* Participate in Agile development practices, CI/CD workflows, and DevOps-based delivery models.
* Troubleshoot and resolve integration issues in a timely and effective manner.

## Required Skills & Experience:

* 10+ years of experience in software development, with significant experience in integration-focused roles.
* Strong hands-on experience with Azure Logic Apps, Azure Functions, API Management, and related services.
* Programming expertise in C#, .NET, and optionally JavaScript.
* Solid understanding of Azure Service Bus, Event Grid, and enterprise integration patterns.
* Familiarity with CI/CD pipelines and Agile methodologies.
* Strong analytical and problem-solving skills, with the ability to debug complex integration issues.

## Location:

* Remote (Offshore) – Open to global candidates outside Australia

## Duration:

* 6 months (extendable based on project scope and performance)

## Work Commitment:

* Full-time (8 hours/day, 5 days/week) – Availability during overlapping hours with the client’s timezone preferred.

## How to Apply:
* Submit your Topcoder profile showcasing your Azure integration experience, development skills, and examples of past integration projects using Microsoft Azure tools.

",,,1.0,3,13,2025-06-13 09:09:14+00:00,2025-06-27 05:29:57+00:00,Topcoder,Development,42541,4,0,0,1,1,1,0.0,13,2025-06,42,
aae4deaa-da86-4630-b64f-e2b54d7f0cf9,[GIG] Azure Cloud Engineer,"We’re looking for a skilled **Azure Cloud Engineer** to support enterprise-scale cloud architecture and deployment in a **remote/offshore** role. This is a 6-month opportunity, with the possibility of extension based on performance and project needs. This is ideal for professionals with strong Azure expertise, Infrastructure-as-Code skills, and DevOps experience. You’ll work closely with distributed teams to build and manage secure, scalable cloud environments.

## Key Responsibilities:

* Design and implement cloud infrastructure using Azure IaaS and PaaS services.
* Provision and manage resources through Terraform OSS using Infrastructure-as-Code practices.
* Build and manage CI/CD deployment pipelines using Azure DevOps for applications and infrastructure.
* Manage and monitor IaaS workloads using Azure Backup, Azure Monitor, and telemetry solutions.
* Enforce governance, security, and compliance through Azure Policies using a policy-as-code model.
* Collaborate remotely with architects, security, and operations teams to deliver high-quality solutions.

## Required Skills & Experience:

* 8–10 years of experience in medium to large IT environments.
* Minimum 4 years of hands-on experience with Azure Public Cloud services.
* Strong knowledge of Azure compute, storage, networking, and database services.
* Proven experience with Azure DevOps, CI/CD pipelines, and infrastructure automation.
* Expertise in Terraform OSS for IaC and policy enforcement.
* Deep understanding of Azure governance, security, and policy-as-code principles.
* Excellent communication and remote collaboration skills.

## Location:

* Remote (Offshore) – Open to candidates outside Australia

## Duration:

* 6 months (extension possible based on project needs)

## Work Commitment:

* Full-time (8 hours/day, 5 days/week) – Must be available during overlapping working hours with Australian teams.

## How to Apply:
* Submit your Topcoder profile highlighting Azure infrastructure projects, Terraform automation, and CI/CD pipeline implementations.",,,1.0,3,13,2025-06-13 09:09:14+00:00,2025-06-27 05:31:30+00:00,Topcoder,Development,42541,4,2,1,0,0,1,100.0,13,2025-06,42,
1ef1e3e9-30d9-4c36-b35f-ebede0ac438d,"[GIG] Azure Integration Tech Lead –  Melbourne, Australia","We’re seeking a highly experienced **Integration Tech Lead** to join an enterprise project in **Melbourne, Australia**. This is a full-time, onsite engagement lasting **6 months**, with the possibility of extension. The ideal candidate will be a hands-on Azure Integration expert with deep experience designing and building scalable APIs using Azure-native services and .NET technologies.

## Key Responsibilities:

* Lead the design and development of robust Azure-based integrations using Function Apps (including Durable Functions) and API Management.
* Build RESTful APIs in C# (.NET / .NET Core) following best practices in clean code, TDD, and secure development.
* Work with tools such as Azure Key Vault, Application Insights, GitHub, and Storage Accounts to ensure secure and efficient development.
* Implement OpenAPI specifications for seamless documentation and API governance.
* Monitor, optimize, and tune APIs to support high-performance and large transaction volumes.
* Apply CI/CD pipelines and contribute to a DevOps-first environment.
* Use .NET Unit Testing, MoQ, and Dependency Injection as part of robust development and quality assurance practices.

## Required Skills & Experience:

* 15+ years of technical experience, including leadership roles in integration design and delivery.
* Proven hands-on expertise with Azure Integration Services, including APIM, Function Apps, and Durable Functions.
* Deep understanding of REST/JSON APIs, .NET Core, and clean architecture principles.
* Strong experience with Azure DevOps practices, including CI/CD, TDD, and monitoring via Application Insights.
* Ability to design for performance and scalability in high-volume API ecosystems.
* Familiar with GitHub workflows and secure cloud development patterns.
* Strong communication, leadership, and collaboration skills.

## Location Requirement:

* **Must be based in Melbourne, Australia**.
* This is a full-time onsite role—you’ll be working directly from the client’s office.

## Duration:

* 6 months (extendable based on performance and project continuity)

## Work Commitment:

* Full-time (8 hours/day, 5 days/week)

## How to Apply:
* Submit your Topcoder profile with details of your Azure Integration projects, API design experience, and examples of scalable .NET solutions you’ve delivered.

",,,1.0,3,13,2025-06-13 09:25:11+00:00,2025-06-27 05:27:20+00:00,Topcoder,Development,42541,2,0,0,1,1,1,0.0,13,2025-06,42,
bb63ec8d-e3bb-4dc8-80dd-ddf2dd84ed61,Topcoder Challenge API - Issues Fix 0613,"### Project overview

The current challenge  API works and solves a lot of problems we had with syncing data between Informix, Postgres,
Dynamo, and ElasticSearch, but at the cost of code and architectural complexity and the syncing isn't exactly right all the time. 
Also it is difficult to run locally as there are a number of dependencies, and running it also involves
potentially having to have VPN access to a Topcoder AWS account, which isn't possible if we ever wanted to work on it
with members.

So, we are aiming to revise the challenge API to reduce the complexity on the dependencies.
We need to **remove dependencies on Informix, Dynamo, and ElasticSearch** and **use Postgres with Prisma ORM** as the sole backend database.
After getting the Prisma schema created, we should remove the DAL / gRPC dependencies completely and update the existing code to just use prisma instead of saving/retrieving from ES/OS.

In order to achieve the above goal, we have updated the code in challenge [Topcoder Challenge  API: Update Code for Prisma Schema and updated Swagger](https://www.topcoder.com/challenges/7dc44b10-2e27-4e57-bec1-4891c34aec4a) and have written Data migration tools in challenge [Topcoder Challenge API: Data Migration Tool to Postgres](https://www.topcoder.com/challenges/22477223-2354-449d-a3b5-2d4d63c4cb25)

The goal for this challenge is to fix issues found during QA.

### Individual Requirements

Following Tickets are In Scope:
* https://github.com/topcoder-platform/challenge-api-v6/issues/1
* https://github.com/topcoder-platform/challenge-api-v6/issues/2
* https://github.com/topcoder-platform/challenge-api-v6/issues/3
* https://github.com/topcoder-platform/challenge-api-v6/issues/4
* https://github.com/topcoder-platform/challenge-api-v6/issues/5

**NOTE: all the above requirements are mandatory.**

### Code

- Challenge API code repo: https://github.com/topcoder-platform/challenge-api-v6/tree/develop

### Unit tests

Unit tests are not in scope for this challenge, but any existing tests are expected to pass as they do now - we can't break any tests that are currently passing.

### Code quality
Please make sure you're following the code base quality & standards. Do not refactor/modify or start a new code styling. 

### Submission

Your submission should include:

* A patch file against the develop branch of Challenge API, hash 92c39fc3f19307a7ff9b3cc12ad55ff983e15a56 or later
* A comprehensive README that covers the deployment and configuration of the code (if any configuration changes were required)
* A validation markdown file that covers how you tested the new project functionality
",,,250.0,3,5,2025-06-14 08:25:09+00:00,2025-06-19 14:06:27+00:00,Topcoder,Development,42734,18,11,1,0,0,0,100.0,5,2025-06,42,
